cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.4219352478633892,0.20574162679425836,0.6276768746576475,0.4152072364210148,0.21428571428571427,0.6294929507067291,4
0.5137330231594825,0.19138755980861244,0.705120582968095,0.5233644830301443,0.17142857142857143,0.6947930544587158,6
0.42509641025964573,0.16267942583732056,0.5877758360969663,0.412637511888278,0.21428571428571427,0.6269232261739923,3
0.5446978131165394,0.11961722488038277,0.6643150379969222,0.5230345921790505,0.17142857142857143,0.694463163607622,14
0.44393211905266694,0.2535885167464115,0.6975206357990784,0.4094427959014087,0.2857142857142857,0.6951570816156944,8
