cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions,uncover_train,conflict_train,uncover_test,conflict_test
0.5821205689662835,0.15311004784688995,0.7352306168131735,0.6248950113186075,0.07142857142857142,0.6963235827471789,4,0.5789473684210527,0.0,0.5857142857142857,0.13793103448275862
0.5832132910744877,0.14832535885167464,0.7315386499261624,0.6248950113186075,0.07142857142857142,0.6963235827471789,8,0.5741626794258373,0.02247191011235955,0.5857142857142857,0.13793103448275862
0.5814441986253986,0.15311004784688995,0.7345542464722886,0.6248950113186075,0.07142857142857142,0.6963235827471789,12,0.5550239234449761,0.021505376344086023,0.5714285714285714,0.13333333333333333
0.5814441986253986,0.15311004784688995,0.7345542464722886,0.6248950113186075,0.07142857142857142,0.6963235827471789,16,0.5358851674641149,0.041237113402061855,0.5285714285714286,0.12121212121212122
0.5814441986253986,0.15311004784688995,0.7345542464722886,0.6248950113186075,0.07142857142857142,0.6963235827471789,20,0.5358851674641149,0.041237113402061855,0.5285714285714286,0.12121212121212122
