cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.3337123928962308,0.5082872928176796,0.8419996857139104,0.4462522579894371,0.4166666666666667,0.8629189246561038,3
0.0,1.0,1.0,0.0,1.0,1.0,1
0.4945784355541541,0.3370165745856354,0.8315950101397895,0.5291729436826399,0.3125,0.8416729436826399,4
0.00380586198367844,0.988950276243094,0.9927561382267724,0.0,1.0,1.0,2
0.0031735524509336225,0.994475138121547,0.9976486905724806,0.011966937367062202,0.9791666666666666,0.9911336040337289,5
