cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions,uncover_train,conflict_train,uncover_test,conflict_test
0.40493653476916625,0.4088397790055249,0.8137763137746912,0.46246572147423626,0.22916666666666666,0.6916323881409029,4,0.35359116022099446,0.02564102564102564,0.3958333333333333,0.0
0.40493653476916625,0.4088397790055249,0.8137763137746912,0.46246572147423626,0.22916666666666666,0.6916323881409029,8,0.23756906077348067,0.07246376811594203,0.3541666666666667,0.06451612903225806
0.3985229318732092,0.4088397790055249,0.807362710878734,0.4521070554079983,0.25,0.7021070554079982,12,0.1270718232044199,0.13291139240506328,0.16666666666666666,0.075
0.39939527187829116,0.39779005524861877,0.7971853271269099,0.45445474867122787,0.22916666666666666,0.6836214153378946,16,0.07734806629834254,0.25748502994011974,0.14583333333333334,0.2682926829268293
0.39939527187829116,0.39779005524861877,0.7971853271269099,0.45445474867122787,0.22916666666666666,0.6836214153378946,20,0.07734806629834254,0.2634730538922156,0.14583333333333334,0.2682926829268293
