cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.30031955633718604,0.0449438202247191,0.34526337656190514,0.3074195919827799,0.03333333333333333,0.34075292531611323,3
0.3065173476316633,0.15730337078651685,0.4638207184181801,0.2965104057611564,0.23333333333333334,0.5298437390944897,3
0.3582196177162272,0.0449438202247191,0.4031634379409463,0.4032879303517633,0.13333333333333333,0.5366212636850967,7
0.2961211361237379,0.14606741573033707,0.442188551854075,0.2759276512116507,0.23333333333333334,0.509260984544984,5
0.3352067088838324,0.07865168539325842,0.4138583942770908,0.3049128765434685,0.13333333333333333,0.43824620987680185,7
