cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions,uncover_train,conflict_train,uncover_test,conflict_test
0.6622503577680184,0.03821656050955414,0.7004669182775726,0.6921246027761653,0.061224489795918366,0.7533490925720836,4,0.7961783439490446,0.0,0.8979591836734694,0.0
0.6576635934490639,0.044585987261146494,0.7022495807102104,0.6571010949356867,0.10204081632653061,0.7591419112622173,8,0.7898089171974523,0.06060606060606061,0.8571428571428571,0.2857142857142857
0.6576635934490639,0.044585987261146494,0.7022495807102104,0.6571010949356867,0.10204081632653061,0.7591419112622173,12,0.7898089171974523,0.06060606060606061,0.8571428571428571,0.42857142857142855
0.6576635934490639,0.044585987261146494,0.7022495807102104,0.6571010949356867,0.10204081632653061,0.7591419112622173,16,0.7898089171974523,0.12121212121212122,0.8571428571428571,0.42857142857142855
0.6576635934490639,0.044585987261146494,0.7022495807102104,0.6571010949356867,0.10204081632653061,0.7591419112622173,20,0.7707006369426752,0.19444444444444445,0.8163265306122449,0.5555555555555556
