cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.28473528656785946,0.08917197452229299,0.37390726109015243,0.29566549550240523,0.12244897959183673,0.41811447509424193,2
0.28473528656785946,0.08917197452229299,0.37390726109015243,0.29566549550240523,0.12244897959183673,0.41811447509424193,2
0.29418554785872925,0.06369426751592357,0.3578798153746528,0.30897178270686393,0.12244897959183673,0.43142076229870063,4
0.3198309515496616,0.10191082802547771,0.42174177957513936,0.309594711507605,0.14285714285714285,0.45245185436474783,2
0.31131130434786164,0.07643312101910828,0.3877444253669699,0.2984127307088082,0.16326530612244897,0.4616780368312572,7
