cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,n_actions
0.31317718287409785,0.07643312101910828,0.3896103038932061,0.3157216778896373,0.12244897959183673,0.438170657481474,4
0.25929470444381064,0.07006369426751592,0.32935839871132655,0.27115932357165795,0.16326530612244897,0.4344246296941069,8
0.2470963032951309,0.050955414012738856,0.2980517173078698,0.24776935346990167,0.12244897959183673,0.3702183330617384,12
0.23140631844291684,0.06369426751592357,0.2951005859588404,0.24911539720172476,0.20408163265306123,0.453197029854786,16
0.24736334997773005,0.01910828025477707,0.26647163023250714,0.2633243385324996,0.10204081632653061,0.3653651548590302,20
