iteration,gamma,cost,loss,obj
6,0.5,0.24145785890000004,0.1,0.29145785890000003
6,0.6,0.2992822328,0.0,0.2992822328
6,0.7,0.2992822328,0.0,0.2992822328
6,0.8,0.2992822328,0.0,0.2992822328
6,0.9,0.2992822328,0.0,0.2992822328
6,1.0,0.2992822328,0.0,0.2992822328
7,0.1,0.0,1.0,0.1
7,0.2,0.0,1.0,0.2
7,0.3,0.076085904,0.7,0.286085904
7,0.4,0.2925065798,0.0,0.2925065798
7,0.5,0.2925065798,0.0,0.2925065798
7,0.6,0.2925065798,0.0,0.2925065798
7,0.7,0.2925065798,0.0,0.2925065798
7,0.8,0.2925065798,0.0,0.2925065798
7,0.9,0.2925065798,0.0,0.2925065798
7,1.0,0.2925065798,0.0,0.2925065798
8,0.1,0.0,1.0,0.1
8,0.2,0.0,1.0,0.2
8,0.3,0.0,1.0,0.3
8,0.4,0.238326742,0.3,0.35832674200000003
8,0.5,0.238326742,0.3,0.388326742
8,0.6,0.238326742,0.3,0.418326742
8,0.7,0.238326742,0.3,0.448326742
8,0.8,0.238326742,0.3,0.478326742
8,0.9,0.238326742,0.3,0.508326742
8,1.0,0.238326742,0.3,0.538326742
9,0.1,0.0,1.0,0.1
9,0.2,0.0,1.0,0.2
9,0.3,0.0516768266,0.8,0.2916768266
9,0.4,0.0516768266,0.8,0.3716768266
9,0.5,0.226106301,0.4,0.426106301
9,0.6,0.226106301,0.4,0.46610630099999995
9,0.7,0.226106301,0.4,0.506106301
9,0.8,0.226106301,0.4,0.546106301
9,0.9,0.5487856050000001,0.0,0.5487856050000001
9,1.0,0.5487856050000001,0.0,0.5487856050000001
10,0.1,0.0,1.0,0.1
10,0.2,0.0,1.0,0.2
10,0.3,0.0,1.0,0.3
10,0.4,0.238326742,0.3,0.35832674200000003
10,0.5,0.238326742,0.3,0.388326742
10,0.6,0.238326742,0.3,0.418326742
10,0.7,0.238326742,0.3,0.448326742
10,0.8,0.238326742,0.3,0.478326742
10,0.9,0.238326742,0.3,0.508326742
10,1.0,0.238326742,0.3,0.538326742
11,0.1,0.0,1.0,0.1
11,0.2,0.0,1.0,0.2
11,0.3,0.0,1.0,0.3
11,0.4,0.23565317700000002,0.3,0.35565317700000004
11,0.5,0.23565317700000002,0.3,0.385653177
11,0.6,0.23565317700000002,0.3,0.415653177
11,0.7,0.23565317700000002,0.3,0.44565317699999996
11,0.8,0.23565317700000002,0.3,0.47565317700000004
11,0.9,0.23565317700000002,0.3,0.505653177
11,1.0,0.23565317700000002,0.3,0.535653177
12,0.1,0.0,1.0,0.1
12,0.2,0.051214158440000004,0.7,0.19121415844
12,0.3,0.051214158440000004,0.7,0.26121415844
12,0.4,0.2277283022,0.2,0.3077283022
12,0.5,0.31695659389999997,0.0,0.31695659389999997
12,0.6,0.31695659389999997,0.0,0.31695659389999997
12,0.7,0.31695659389999997,0.0,0.31695659389999997
12,0.8,0.31695659389999997,0.0,0.31695659389999997
12,0.9,0.31695659389999997,0.0,0.31695659389999997
12,1.0,0.31695659389999997,0.0,0.31695659389999997
13,0.1,0.0,1.0,0.1
13,0.2,0.0,1.0,0.2
13,0.3,0.0717181234,0.7,0.2817181234
13,0.4,0.3116292288,0.0,0.3116292288
13,0.5,0.3116292288,0.0,0.3116292288
13,0.6,0.3116292288,0.0,0.3116292288
13,0.7,0.3116292288,0.0,0.3116292288
13,0.8,0.3116292288,0.0,0.3116292288
13,0.9,0.3116292288,0.0,0.3116292288
13,1.0,0.3116292288,0.0,0.3116292288
14,0.1,0.0,1.0,0.1
14,0.2,0.05996133659999999,0.7,0.1999613366
14,0.3,0.1927497217,0.2,0.2527497217
14,0.4,0.22473239090000002,0.1,0.2647323909
14,0.5,0.22473239090000002,0.1,0.2747323909
14,0.6,0.2801595838,0.0,0.2801595838
14,0.7,0.2801595838,0.0,0.2801595838
14,0.8,0.2801595838,0.0,0.2801595838
14,0.9,0.2801595838,0.0,0.2801595838
14,1.0,0.2801595838,0.0,0.2801595838
15,0.1,0.0,1.0,0.1
15,0.2,0.0,1.0,0.2
15,0.3,0.0,1.0,0.3
15,0.4,0.23565317700000002,0.3,0.35565317700000004
15,0.5,0.23565317700000002,0.3,0.385653177
15,0.6,0.23565317700000002,0.3,0.415653177
15,0.7,0.23565317700000002,0.3,0.44565317699999996
15,0.8,0.23565317700000002,0.3,0.47565317700000004
15,0.9,0.23565317700000002,0.3,0.505653177
15,1.0,0.23565317700000002,0.3,0.535653177
16,0.1,0.0,1.0,0.1
16,0.2,0.0,1.0,0.2
16,0.3,0.0516768266,0.8,0.2916768266
16,0.4,0.0516768266,0.8,0.3716768266
16,0.5,0.226106301,0.4,0.426106301
16,0.6,0.226106301,0.4,0.46610630099999995
16,0.7,0.226106301,0.4,0.506106301
16,0.8,0.226106301,0.4,0.546106301
16,0.9,0.5487856050000001,0.0,0.5487856050000001
16,1.0,0.5487856050000001,0.0,0.5487856050000001
17,0.1,0.0,1.0,0.1
17,0.2,0.0,1.0,0.2
17,0.3,0.048550881000000004,0.8,0.28855088100000004
17,0.4,0.048550881000000004,0.8,0.368550881
17,0.5,0.048550881000000004,0.8,0.44855088099999996
17,0.6,0.21795656000000002,0.5,0.51795656
17,0.7,0.4943402010000001,0.1,0.564340201
17,0.8,0.4943402010000001,0.1,0.574340201
17,0.9,0.4943402010000001,0.1,0.5843402010000001
17,1.0,0.4943402010000001,0.1,0.5943402010000001
18,0.1,0.0,1.0,0.1
18,0.2,0.0,1.0,0.2
18,0.3,0.05167682659999999,0.8,0.2916768266
18,0.4,0.05167682659999999,0.8,0.3716768266
18,0.5,0.226106301,0.4,0.426106301
18,0.6,0.226106301,0.4,0.46610630099999995
18,0.7,0.226106301,0.4,0.506106301
18,0.8,0.226106301,0.4,0.546106301
18,0.9,0.5487856050000001,0.0,0.5487856050000001
18,1.0,0.5487856050000001,0.0,0.5487856050000001
19,0.1,0.0,1.0,0.1
19,0.2,0.05996133659999999,0.7,0.1999613366
19,0.3,0.1927497217,0.2,0.2527497217
19,0.4,0.22473239090000002,0.1,0.2647323909
19,0.5,0.22473239090000002,0.1,0.2747323909
19,0.6,0.2801595838,0.0,0.2801595838
19,0.7,0.2801595838,0.0,0.2801595838
19,0.8,0.2801595838,0.0,0.2801595838
19,0.9,0.2801595838,0.0,0.2801595838
19,1.0,0.2801595838,0.0,0.2801595838
20,0.1,0.0,1.0,0.1
20,0.2,0.051214158440000004,0.7,0.19121415844
20,0.3,0.051214158440000004,0.7,0.26121415844
20,0.4,0.2277283022,0.2,0.3077283022
20,0.5,0.31695659389999997,0.0,0.31695659389999997
20,0.6,0.31695659389999997,0.0,0.31695659389999997
20,0.7,0.31695659389999997,0.0,0.31695659389999997
20,0.8,0.31695659389999997,0.0,0.31695659389999997
20,0.9,0.31695659389999997,0.0,0.31695659389999997
20,1.0,0.31695659389999997,0.0,0.31695659389999997
21,0.1,0.0,1.0,0.1
21,0.2,0.0,1.0,0.2
21,0.3,0.2016957717,0.2,0.2616957717
21,0.4,0.24145785890000004,0.1,0.2814578589
21,0.5,0.24145785890000004,0.1,0.29145785890000003
21,0.6,0.2992822328,0.0,0.2992822328
21,0.7,0.2992822328,0.0,0.2992822328
21,0.8,0.2992822328,0.0,0.2992822328
21,0.9,0.2992822328,0.0,0.2992822328
21,1.0,0.2992822328,0.0,0.2992822328
22,0.1,0.0,1.0,0.1
22,0.2,0.0,1.0,0.2
22,0.3,0.0,1.0,0.3
22,0.4,0.238326742,0.3,0.35832674200000003
22,0.5,0.238326742,0.3,0.388326742
22,0.6,0.238326742,0.3,0.418326742
22,0.7,0.238326742,0.3,0.448326742
22,0.8,0.238326742,0.3,0.478326742
22,0.9,0.238326742,0.3,0.508326742
22,1.0,0.238326742,0.3,0.538326742
23,0.1,0.0,1.0,0.1
23,0.2,0.0,1.0,0.2
23,0.3,0.0,1.0,0.3
23,0.4,0.23565317700000002,0.3,0.35565317700000004
23,0.5,0.23565317700000002,0.3,0.385653177
23,0.6,0.23565317700000002,0.3,0.415653177
23,0.7,0.23565317700000002,0.3,0.44565317699999996
23,0.8,0.23565317700000002,0.3,0.47565317700000004
23,0.9,0.23565317700000002,0.3,0.505653177
23,1.0,0.23565317700000002,0.3,0.535653177
24,0.1,0.0,1.0,0.1
24,0.2,0.0,1.0,0.2
24,0.3,0.076085904,0.7,0.286085904
24,0.4,0.2925065798,0.0,0.2925065798
24,0.5,0.2925065798,0.0,0.2925065798
24,0.6,0.2925065798,0.0,0.2925065798
24,0.7,0.2925065798,0.0,0.2925065798
24,0.8,0.2925065798,0.0,0.2925065798
24,0.9,0.2925065798,0.0,0.2925065798
24,1.0,0.2925065798,0.0,0.2925065798
25,0.1,0.0,1.0,0.1
25,0.2,0.0,1.0,0.2
25,0.3,0.0,1.0,0.3
25,0.4,0.23565317700000002,0.3,0.35565317700000004
25,0.5,0.23565317700000002,0.3,0.385653177
25,0.6,0.23565317700000002,0.3,0.415653177
25,0.7,0.23565317700000002,0.3,0.44565317699999996
25,0.8,0.23565317700000002,0.3,0.47565317700000004
25,0.9,0.23565317700000002,0.3,0.505653177
25,1.0,0.23565317700000002,0.3,0.535653177
26,0.1,0.0,1.0,0.1
26,0.2,0.0,1.0,0.2
26,0.3,0.0,1.0,0.3
26,0.4,0.23565317700000002,0.3,0.35565317700000004
26,0.5,0.23565317700000002,0.3,0.385653177
26,0.6,0.23565317700000002,0.3,0.415653177
26,0.7,0.23565317700000002,0.3,0.44565317699999996
26,0.8,0.23565317700000002,0.3,0.47565317700000004
26,0.9,0.23565317700000002,0.3,0.505653177
26,1.0,0.23565317700000002,0.3,0.535653177
27,0.1,0.0,1.0,0.1
27,0.2,0.0,1.0,0.2
27,0.3,0.07171812340000001,0.7,0.2817181234
27,0.4,0.3116292288,0.0,0.3116292288
27,0.5,0.3116292288,0.0,0.3116292288
27,0.6,0.3116292288,0.0,0.3116292288
27,0.7,0.3116292288,0.0,0.3116292288
27,0.8,0.3116292288,0.0,0.3116292288
27,0.9,0.3116292288,0.0,0.3116292288
27,1.0,0.3116292288,0.0,0.3116292288
28,0.1,0.0,1.0,0.1
28,0.2,0.0,1.0,0.2
28,0.3,0.05167682659999999,0.8,0.2916768266
28,0.4,0.05167682659999999,0.8,0.3716768266
28,0.5,0.226106301,0.4,0.426106301
28,0.6,0.226106301,0.4,0.46610630099999995
28,0.7,0.226106301,0.4,0.506106301
28,0.8,0.226106301,0.4,0.546106301
28,0.9,0.5487856050000001,0.0,0.5487856050000001
28,1.0,0.5487856050000001,0.0,0.5487856050000001
29,0.1,0.0,1.0,0.1
29,0.2,0.0,1.0,0.2
29,0.3,0.10753047280000001,0.5,0.25753047279999997
29,0.4,0.10753047280000001,0.5,0.3075304728
29,0.5,0.30928354579999995,0.0,0.30928354579999995
29,0.6,0.30928354579999995,0.0,0.30928354579999995
29,0.7,0.30928354579999995,0.0,0.30928354579999995
29,0.8,0.30928354579999995,0.0,0.30928354579999995
29,0.9,0.30928354579999995,0.0,0.30928354579999995
29,1.0,0.30928354579999995,0.0,0.30928354579999995
30,0.1,0.0,1.0,0.1
30,0.2,0.0,1.0,0.2
30,0.3,0.07171812340000001,0.7,0.2817181234
30,0.4,0.3116292288,0.0,0.3116292288
30,0.5,0.3116292288,0.0,0.3116292288
30,0.6,0.3116292288,0.0,0.3116292288
30,0.7,0.3116292288,0.0,0.3116292288
30,0.8,0.3116292288,0.0,0.3116292288
30,0.9,0.3116292288,0.0,0.3116292288
30,1.0,0.3116292288,0.0,0.3116292288
31,0.1,0.0,1.0,0.1
31,0.2,0.0,1.0,0.2
31,0.3,0.0,1.0,0.3
31,0.4,0.23565317700000002,0.3,0.35565317700000004
31,0.5,0.23565317700000002,0.3,0.385653177
31,0.6,0.23565317700000002,0.3,0.415653177
31,0.7,0.23565317700000002,0.3,0.44565317699999996
31,0.8,0.23565317700000002,0.3,0.47565317700000004
31,0.9,0.23565317700000002,0.3,0.505653177
31,1.0,0.23565317700000002,0.3,0.535653177
32,0.1,0.0,1.0,0.1
32,0.2,0.0,1.0,0.2
32,0.3,0.0,1.0,0.3
32,0.4,0.238326742,0.3,0.35832674200000003
32,0.5,0.238326742,0.3,0.388326742
32,0.6,0.238326742,0.3,0.418326742
32,0.7,0.238326742,0.3,0.448326742
32,0.8,0.238326742,0.3,0.478326742
32,0.9,0.238326742,0.3,0.508326742
32,1.0,0.238326742,0.3,0.538326742
33,0.1,0.0,1.0,0.1
33,0.2,0.0,1.0,0.2
33,0.3,0.05167682659999999,0.8,0.2916768266
33,0.4,0.05167682659999999,0.8,0.3716768266
33,0.5,0.226106301,0.4,0.426106301
33,0.6,0.226106301,0.4,0.46610630099999995
33,0.7,0.226106301,0.4,0.506106301
33,0.8,0.226106301,0.4,0.546106301
33,0.9,0.5487856050000001,0.0,0.5487856050000001
33,1.0,0.5487856050000001,0.0,0.5487856050000001
34,0.1,0.0,1.0,0.1
34,0.2,0.05996133659999999,0.7,0.1999613366
34,0.3,0.1927497217,0.2,0.2527497217
34,0.4,0.22473239090000002,0.1,0.2647323909
34,0.5,0.22473239090000002,0.1,0.2747323909
34,0.6,0.2801595838,0.0,0.2801595838
34,0.7,0.2801595838,0.0,0.2801595838
34,0.8,0.2801595838,0.0,0.2801595838
34,0.9,0.2801595838,0.0,0.2801595838
34,1.0,0.2801595838,0.0,0.2801595838
35,0.1,0.0,1.0,0.1
35,0.2,0.0,1.0,0.2
35,0.3,0.10753047280000001,0.5,0.25753047279999997
35,0.4,0.10753047280000001,0.5,0.3075304728
35,0.5,0.30928354579999995,0.0,0.30928354579999995
35,0.6,0.30928354579999995,0.0,0.30928354579999995
35,0.7,0.30928354579999995,0.0,0.30928354579999995
35,0.8,0.30928354579999995,0.0,0.30928354579999995
35,0.9,0.30928354579999995,0.0,0.30928354579999995
35,1.0,0.30928354579999995,0.0,0.30928354579999995
36,0.1,0.0,1.0,0.1
36,0.2,0.0,1.0,0.2
36,0.3,0.07171812340000001,0.7,0.2817181234
36,0.4,0.3116292288,0.0,0.3116292288
36,0.5,0.3116292288,0.0,0.3116292288
36,0.6,0.3116292288,0.0,0.3116292288
36,0.7,0.3116292288,0.0,0.3116292288
36,0.8,0.3116292288,0.0,0.3116292288
36,0.9,0.3116292288,0.0,0.3116292288
36,1.0,0.3116292288,0.0,0.3116292288
37,0.1,0.0,1.0,0.1
37,0.2,0.051214158440000004,0.7,0.19121415844
37,0.3,0.051214158440000004,0.7,0.26121415844
37,0.4,0.2277283022,0.2,0.3077283022
37,0.5,0.31695659389999997,0.0,0.31695659389999997
37,0.6,0.31695659389999997,0.0,0.31695659389999997
37,0.7,0.31695659389999997,0.0,0.31695659389999997
37,0.8,0.31695659389999997,0.0,0.31695659389999997
37,0.9,0.31695659389999997,0.0,0.31695659389999997
37,1.0,0.31695659389999997,0.0,0.31695659389999997
38,0.1,0.0,1.0,0.1
38,0.2,0.0,1.0,0.2
38,0.3,0.0516768266,0.8,0.2916768266
38,0.4,0.0516768266,0.8,0.3716768266
38,0.5,0.226106301,0.4,0.426106301
38,0.6,0.226106301,0.4,0.46610630099999995
38,0.7,0.226106301,0.4,0.506106301
38,0.8,0.226106301,0.4,0.546106301
38,0.9,0.5487856050000001,0.0,0.5487856050000001
38,1.0,0.5487856050000001,0.0,0.5487856050000001
39,0.1,0.0,1.0,0.1
39,0.2,0.0,1.0,0.2
39,0.3,0.07171812340000001,0.7,0.2817181234
39,0.4,0.3116292288,0.0,0.3116292288
39,0.5,0.3116292288,0.0,0.3116292288
39,0.6,0.3116292288,0.0,0.3116292288
39,0.7,0.3116292288,0.0,0.3116292288
39,0.8,0.3116292288,0.0,0.3116292288
39,0.9,0.3116292288,0.0,0.3116292288
39,1.0,0.3116292288,0.0,0.3116292288
40,0.1,0.0,1.0,0.1
40,0.2,0.0,1.0,0.2
40,0.3,0.0516768266,0.8,0.2916768266
40,0.4,0.0516768266,0.8,0.3716768266
40,0.5,0.226106301,0.4,0.426106301
40,0.6,0.226106301,0.4,0.46610630099999995
40,0.7,0.226106301,0.4,0.506106301
40,0.8,0.226106301,0.4,0.546106301
40,0.9,0.5487856050000001,0.0,0.5487856050000001
40,1.0,0.5487856050000001,0.0,0.5487856050000001
41,0.1,0.0,1.0,0.1
41,0.2,0.05121415843999999,0.7,0.19121415844
41,0.3,0.05121415843999999,0.7,0.26121415843999995
41,0.4,0.22772830219999998,0.2,0.30772830219999997
41,0.5,0.31695659389999997,0.0,0.31695659389999997
41,0.6,0.31695659389999997,0.0,0.31695659389999997
41,0.7,0.31695659389999997,0.0,0.31695659389999997
41,0.8,0.31695659389999997,0.0,0.31695659389999997
41,0.9,0.31695659389999997,0.0,0.31695659389999997
41,1.0,0.31695659389999997,0.0,0.31695659389999997
42,0.1,0.0,1.0,0.1
42,0.2,0.0,1.0,0.2
42,0.3,0.2016957717,0.2,0.2616957717
42,0.4,0.24145785890000004,0.1,0.2814578589
42,0.5,0.24145785890000004,0.1,0.29145785890000003
42,0.6,0.2992822328,0.0,0.2992822328
42,0.7,0.2992822328,0.0,0.2992822328
42,0.8,0.2992822328,0.0,0.2992822328
42,0.9,0.2992822328,0.0,0.2992822328
42,1.0,0.2992822328,0.0,0.2992822328
43,0.1,0.0,1.0,0.1
43,0.2,0.05121415843999999,0.7,0.19121415844
43,0.3,0.05121415843999999,0.7,0.26121415843999995
43,0.4,0.22772830219999998,0.2,0.30772830219999997
43,0.5,0.31695659389999997,0.0,0.31695659389999997
43,0.6,0.31695659389999997,0.0,0.31695659389999997
43,0.7,0.31695659389999997,0.0,0.31695659389999997
43,0.8,0.31695659389999997,0.0,0.31695659389999997
43,0.9,0.31695659389999997,0.0,0.31695659389999997
43,1.0,0.31695659389999997,0.0,0.31695659389999997
44,0.1,0.0,1.0,0.1
44,0.2,0.0,1.0,0.2
44,0.3,0.048550881000000004,0.8,0.28855088100000004
44,0.4,0.048550881000000004,0.8,0.368550881
44,0.5,0.048550881000000004,0.8,0.44855088099999996
44,0.6,0.21795656000000002,0.5,0.51795656
44,0.7,0.4943402010000001,0.1,0.564340201
44,0.8,0.4943402010000001,0.1,0.574340201
44,0.9,0.4943402010000001,0.1,0.5843402010000001
44,1.0,0.4943402010000001,0.1,0.5943402010000001
45,0.1,0.0,1.0,0.1
45,0.2,0.0,1.0,0.2
45,0.3,0.0510888793,0.8,0.2910888793
45,0.4,0.0510888793,0.8,0.3710888793
45,0.5,0.0510888793,0.8,0.4510888793
45,0.6,0.21795656000000002,0.5,0.51795656
45,0.7,0.5547697210000001,0.0,0.5547697210000001
45,0.8,0.5547697210000001,0.0,0.5547697210000001
45,0.9,0.5547697210000001,0.0,0.5547697210000001
45,1.0,0.5547697210000001,0.0,0.5547697210000001
46,0.1,0.0,1.0,0.1
46,0.2,0.0,1.0,0.2
46,0.3,0.0,1.0,0.3
46,0.4,0.238326742,0.3,0.35832674200000003
46,0.5,0.238326742,0.3,0.388326742
46,0.6,0.238326742,0.3,0.418326742
46,0.7,0.238326742,0.3,0.448326742
46,0.8,0.238326742,0.3,0.478326742
46,0.9,0.238326742,0.3,0.508326742
46,1.0,0.238326742,0.3,0.538326742
47,0.1,0.0,1.0,0.1
47,0.2,0.05121415843999999,0.7,0.19121415844
47,0.3,0.05121415843999999,0.7,0.26121415843999995
47,0.4,0.22772830219999998,0.2,0.30772830219999997
47,0.5,0.31695659389999997,0.0,0.31695659389999997
47,0.6,0.31695659389999997,0.0,0.31695659389999997
47,0.7,0.31695659389999997,0.0,0.31695659389999997
47,0.8,0.31695659389999997,0.0,0.31695659389999997
47,0.9,0.31695659389999997,0.0,0.31695659389999997
47,1.0,0.31695659389999997,0.0,0.31695659389999997
48,0.1,0.0,1.0,0.1
48,0.2,0.0,1.0,0.2
48,0.3,0.0,1.0,0.3
48,0.4,0.238326742,0.3,0.35832674200000003
48,0.5,0.238326742,0.3,0.388326742
48,0.6,0.238326742,0.3,0.418326742
48,0.7,0.238326742,0.3,0.448326742
48,0.8,0.238326742,0.3,0.478326742
48,0.9,0.238326742,0.3,0.508326742
48,1.0,0.238326742,0.3,0.538326742
49,0.1,0.0,1.0,0.1
49,0.2,0.0,1.0,0.2
49,0.3,0.0,1.0,0.3
49,0.4,0.23565317700000002,0.3,0.35565317700000004
49,0.5,0.23565317700000002,0.3,0.385653177
49,0.6,0.23565317700000002,0.3,0.415653177
49,0.7,0.23565317700000002,0.3,0.44565317699999996
49,0.8,0.23565317700000002,0.3,0.47565317700000004
49,0.9,0.23565317700000002,0.3,0.505653177
49,1.0,0.23565317700000002,0.3,0.535653177
50,0.1,0.0,1.0,0.1
50,0.2,0.0,1.0,0.2
50,0.3,0.0516768266,0.8,0.2916768266
50,0.4,0.0516768266,0.8,0.3716768266
50,0.5,0.226106301,0.4,0.426106301
50,0.6,0.226106301,0.4,0.46610630099999995
50,0.7,0.226106301,0.4,0.506106301
50,0.8,0.226106301,0.4,0.546106301
50,0.9,0.5487856050000001,0.0,0.5487856050000001
50,1.0,0.5487856050000001,0.0,0.5487856050000001
51,0.1,0.0,1.0,0.1
51,0.2,0.0,1.0,0.2
51,0.3,0.2016957717,0.2,0.2616957717
51,0.4,0.24145785890000004,0.1,0.2814578589
51,0.5,0.24145785890000004,0.1,0.29145785890000003
51,0.6,0.2992822328,0.0,0.2992822328
51,0.7,0.2992822328,0.0,0.2992822328
51,0.8,0.2992822328,0.0,0.2992822328
51,0.9,0.2992822328,0.0,0.2992822328
51,1.0,0.2992822328,0.0,0.2992822328
52,0.1,0.0,1.0,0.1
52,0.2,0.0,1.0,0.2
52,0.3,0.2016957717,0.2,0.2616957717
52,0.4,0.24145785890000004,0.1,0.2814578589
52,0.5,0.24145785890000004,0.1,0.29145785890000003
52,0.6,0.2992822328,0.0,0.2992822328
52,0.7,0.2992822328,0.0,0.2992822328
52,0.8,0.2992822328,0.0,0.2992822328
52,0.9,0.2992822328,0.0,0.2992822328
52,1.0,0.2992822328,0.0,0.2992822328
53,0.1,0.0,1.0,0.1
53,0.2,0.0,1.0,0.2
53,0.3,0.0516768266,0.8,0.2916768266
53,0.4,0.0516768266,0.8,0.3716768266
53,0.5,0.226106301,0.4,0.426106301
53,0.6,0.226106301,0.4,0.46610630099999995
53,0.7,0.226106301,0.4,0.506106301
53,0.8,0.226106301,0.4,0.546106301
53,0.9,0.5487856050000001,0.0,0.5487856050000001
53,1.0,0.5487856050000001,0.0,0.5487856050000001
54,0.1,0.0,1.0,0.1
54,0.2,0.05121415843999999,0.7,0.19121415844
54,0.3,0.05121415843999999,0.7,0.26121415843999995
54,0.4,0.22772830219999998,0.2,0.30772830219999997
54,0.5,0.31695659389999997,0.0,0.31695659389999997
54,0.6,0.31695659389999997,0.0,0.31695659389999997
54,0.7,0.31695659389999997,0.0,0.31695659389999997
54,0.8,0.31695659389999997,0.0,0.31695659389999997
54,0.9,0.31695659389999997,0.0,0.31695659389999997
54,1.0,0.31695659389999997,0.0,0.31695659389999997
55,0.1,0.0,1.0,0.1
55,0.2,0.0,1.0,0.2
55,0.3,0.0510888793,0.8,0.2910888793
55,0.4,0.0510888793,0.8,0.3710888793
55,0.5,0.0510888793,0.8,0.4510888793
55,0.6,0.21795656000000002,0.5,0.51795656
55,0.7,0.5547697210000001,0.0,0.5547697210000001
55,0.8,0.5547697210000001,0.0,0.5547697210000001
55,0.9,0.5547697210000001,0.0,0.5547697210000001
55,1.0,0.5547697210000001,0.0,0.5547697210000001
56,0.1,0.0,1.0,0.1
56,0.2,0.0,1.0,0.2
56,0.3,0.2016957717,0.2,0.2616957717
56,0.4,0.24145785890000004,0.1,0.2814578589
56,0.5,0.24145785890000004,0.1,0.29145785890000003
56,0.6,0.2992822328,0.0,0.2992822328
56,0.7,0.2992822328,0.0,0.2992822328
56,0.8,0.2992822328,0.0,0.2992822328
56,0.9,0.2992822328,0.0,0.2992822328
56,1.0,0.2992822328,0.0,0.2992822328
57,0.1,0.0,1.0,0.1
57,0.2,0.0,1.0,0.2
57,0.3,0.0510888793,0.8,0.2910888793
57,0.4,0.0510888793,0.8,0.3710888793
57,0.5,0.0510888793,0.8,0.4510888793
57,0.6,0.21795656000000002,0.5,0.51795656
57,0.7,0.554769721,0.0,0.554769721
57,0.8,0.554769721,0.0,0.554769721
57,0.9,0.554769721,0.0,0.554769721
57,1.0,0.554769721,0.0,0.554769721
58,0.1,0.0,1.0,0.1
58,0.2,0.0,1.0,0.2
58,0.3,0.0,1.0,0.3
58,0.4,0.238326742,0.3,0.35832674200000003
58,0.5,0.238326742,0.3,0.388326742
58,0.6,0.238326742,0.3,0.418326742
58,0.7,0.238326742,0.3,0.448326742
58,0.8,0.238326742,0.3,0.478326742
