iteration,gamma,cost,loss,obj
10,1.25,0.26919004300000005,0.0,0.26919004300000005
10,1.5,0.26919004300000005,0.0,0.26919004300000005
10,1.75,0.26919004300000005,0.0,0.26919004300000005
10,2.0,0.26919004300000005,0.0,0.26919004300000005
11,0.25,0.030198316000000003,0.7,0.205198316
11,0.5,0.227325952,0.1,0.277325952
11,0.75,0.227325952,0.1,0.302325952
11,1.0,0.227325952,0.1,0.327325952
11,1.25,0.227325952,0.1,0.352325952
11,1.5,0.227325952,0.1,0.37732595199999996
11,1.75,0.37800241700000003,0.0,0.37800241700000003
11,2.0,0.37800241700000003,0.0,0.37800241700000003
12,0.25,0.0443772636,0.7,0.21937726359999998
12,0.5,0.296620097,0.0,0.296620097
12,0.75,0.296620097,0.0,0.296620097
12,1.0,0.296620097,0.0,0.296620097
12,1.25,0.296620097,0.0,0.296620097
12,1.5,0.296620097,0.0,0.296620097
12,1.75,0.296620097,0.0,0.296620097
12,2.0,0.296620097,0.0,0.296620097
13,0.25,0.170157678,0.1,0.195157678
13,0.5,0.170157678,0.1,0.220157678
13,0.75,0.170157678,0.1,0.245157678
13,1.0,0.170157678,0.1,0.270157678
13,1.25,0.282116643,0.0,0.282116643
13,1.5,0.282116643,0.0,0.282116643
13,1.75,0.282116643,0.0,0.282116643
13,2.0,0.282116643,0.0,0.282116643
14,0.25,0.11219274330000002,0.5,0.2371927433
14,0.5,0.1628265653,0.3,0.3128265653
14,0.75,0.323600093,0.0,0.323600093
14,1.0,0.323600093,0.0,0.323600093
14,1.25,0.323600093,0.0,0.323600093
14,1.5,0.323600093,0.0,0.323600093
14,1.75,0.323600093,0.0,0.323600093
14,2.0,0.323600093,0.0,0.323600093
15,0.25,0.0443772636,0.7,0.21937726359999998
15,0.5,0.296620097,0.0,0.296620097
15,0.75,0.296620097,0.0,0.296620097
15,1.0,0.296620097,0.0,0.296620097
15,1.25,0.296620097,0.0,0.296620097
15,1.5,0.296620097,0.0,0.296620097
15,1.75,0.296620097,0.0,0.296620097
15,2.0,0.296620097,0.0,0.296620097
16,0.25,0.0443772636,0.7,0.21937726359999998
16,0.5,0.296620097,0.0,0.296620097
16,0.75,0.296620097,0.0,0.296620097
16,1.0,0.296620097,0.0,0.296620097
16,1.25,0.296620097,0.0,0.296620097
16,1.5,0.296620097,0.0,0.296620097
16,1.75,0.296620097,0.0,0.296620097
16,2.0,0.296620097,0.0,0.296620097
17,0.25,0.05781304220000001,0.4,0.1578130422
17,0.5,0.05781304220000001,0.4,0.2578130422
17,0.75,0.128392695,0.3,0.35339269500000003
17,1.0,0.390461635,0.0,0.390461635
17,1.25,0.390461635,0.0,0.390461635
17,1.5,0.390461635,0.0,0.390461635
17,1.75,0.390461635,0.0,0.390461635
17,2.0,0.390461635,0.0,0.390461635
18,0.25,0.170157678,0.1,0.195157678
18,0.5,0.170157678,0.1,0.220157678
18,0.75,0.170157678,0.1,0.245157678
18,1.0,0.170157678,0.1,0.270157678
18,1.25,0.282116643,0.0,0.282116643
18,1.5,0.282116643,0.0,0.282116643
18,1.75,0.282116643,0.0,0.282116643
18,2.0,0.282116643,0.0,0.282116643
19,0.25,0.0,1.0,0.25
19,0.5,0.29554490499999997,0.0,0.29554490499999997
19,0.75,0.29554490499999997,0.0,0.29554490499999997
19,1.0,0.29554490499999997,0.0,0.29554490499999997
19,1.25,0.29554490499999997,0.0,0.29554490499999997
19,1.5,0.29554490499999997,0.0,0.29554490499999997
19,1.75,0.29554490499999997,0.0,0.29554490499999997
19,2.0,0.29554490499999997,0.0,0.29554490499999997
20,0.25,0.031708338,0.7,0.20670833800000002
20,0.5,0.1816136703,0.2,0.28161367029999995
20,0.75,0.233143682,0.1,0.308143682
20,1.0,0.233143682,0.1,0.333143682
20,1.25,0.233143682,0.1,0.358143682
20,1.5,0.233143682,0.1,0.383143682
20,1.75,0.400484593,0.0,0.400484593
20,2.0,0.400484593,0.0,0.400484593
21,0.25,0.11880067420000003,0.2,0.16880067420000003
21,0.5,0.11880067420000003,0.2,0.21880067420000002
21,0.75,0.11880067420000003,0.2,0.26880067420000003
21,1.0,0.11880067420000003,0.2,0.3188006742
21,1.25,0.11880067420000003,0.2,0.3688006742
21,1.5,0.39399573400000004,0.0,0.39399573400000004
21,1.75,0.39399573400000004,0.0,0.39399573400000004
21,2.0,0.39399573400000004,0.0,0.39399573400000004
22,0.25,0.033961062199999996,0.6,0.1839610622
22,0.5,0.22205753899999997,0.2,0.32205753899999995
22,0.75,0.275063253,0.1,0.35006325299999996
22,1.0,0.275063253,0.1,0.375063253
22,1.25,0.275063253,0.1,0.400063253
22,1.5,0.40391125299999997,0.0,0.40391125299999997
22,1.75,0.40391125299999997,0.0,0.40391125299999997
22,2.0,0.40391125299999997,0.0,0.40391125299999997
23,0.25,0.0317189265,0.7,0.2067189265
23,0.5,0.20550934,0.2,0.30550934
23,0.75,0.259466949,0.1,0.33446694899999996
23,1.0,0.259466949,0.1,0.359466949
23,1.25,0.259466949,0.1,0.384466949
23,1.5,0.259466949,0.1,0.4094669489999999
23,1.75,0.40985232099999996,0.0,0.40985232099999996
23,2.0,0.40985232099999996,0.0,0.40985232099999996
24,0.25,0.030198316000000003,0.7,0.205198316
24,0.5,0.227325952,0.1,0.277325952
24,0.75,0.227325952,0.1,0.302325952
24,1.0,0.227325952,0.1,0.327325952
24,1.25,0.227325952,0.1,0.352325952
24,1.5,0.227325952,0.1,0.37732595199999996
24,1.75,0.37800241700000003,0.0,0.37800241700000003
24,2.0,0.37800241700000003,0.0,0.37800241700000003
25,0.25,0.030198316000000003,0.7,0.205198316
25,0.5,0.227325952,0.1,0.277325952
25,0.75,0.227325952,0.1,0.302325952
25,1.0,0.227325952,0.1,0.327325952
25,1.25,0.227325952,0.1,0.352325952
25,1.5,0.227325952,0.1,0.37732595199999996
25,1.75,0.37800241700000003,0.0,0.37800241700000003
25,2.0,0.37800241700000003,0.0,0.37800241700000003
26,0.25,0.036044325599999996,0.6,0.1860443256
26,0.5,0.19220950200000003,0.2,0.29220950200000007
26,0.75,0.19220950200000003,0.2,0.34220950200000005
26,1.0,0.27659485699999997,0.1,0.376594857
26,1.25,0.27659485699999997,0.1,0.40159485699999997
26,1.5,0.414478235,0.0,0.414478235
26,1.75,0.414478235,0.0,0.414478235
26,2.0,0.414478235,0.0,0.414478235
27,0.25,0.12848052400000004,0.2,0.17848052400000003
27,0.5,0.12848052400000004,0.2,0.22848052400000002
27,0.75,0.12848052400000004,0.2,0.278480524
27,1.0,0.12848052400000004,0.2,0.32848052400000005
27,1.25,0.12848052400000004,0.2,0.37848052400000004
27,1.5,0.12848052400000004,0.2,0.4284805240000001
27,1.75,0.12848052400000004,0.2,0.4784805240000001
27,2.0,0.48156339100000006,0.0,0.48156339100000006
28,0.25,0.034728842999999995,0.8,0.234728843
28,0.5,0.341645869,0.0,0.341645869
28,0.75,0.341645869,0.0,0.341645869
28,1.0,0.341645869,0.0,0.341645869
28,1.25,0.341645869,0.0,0.341645869
28,1.5,0.341645869,0.0,0.341645869
28,1.75,0.341645869,0.0,0.341645869
28,2.0,0.341645869,0.0,0.341645869
29,0.25,0.055283731399999994,0.6,0.2052837314
29,0.5,0.1513441127,0.4,0.3513441127
29,0.75,0.31878079899999995,0.1,0.39378079899999996
29,1.0,0.31878079899999995,0.1,0.418780799
29,1.25,0.31878079899999995,0.1,0.44378079899999995
29,1.5,0.31878079899999995,0.1,0.46878079899999997
29,1.75,0.479857785,0.0,0.479857785
29,2.0,0.479857785,0.0,0.479857785
30,0.25,0.0,1.0,0.25
30,0.5,0.30518516600000006,0.2,0.40518516600000004
30,0.75,0.419970168,0.0,0.419970168
30,1.0,0.419970168,0.0,0.419970168
30,1.25,0.419970168,0.0,0.419970168
30,1.5,0.419970168,0.0,0.419970168
30,1.75,0.419970168,0.0,0.419970168
30,2.0,0.419970168,0.0,0.419970168
31,0.25,0.12848052400000004,0.2,0.17848052400000003
31,0.5,0.12848052400000004,0.2,0.22848052400000002
31,0.75,0.12848052400000004,0.2,0.278480524
31,1.0,0.12848052400000004,0.2,0.32848052400000005
31,1.25,0.12848052400000004,0.2,0.37848052400000004
31,1.5,0.12848052400000004,0.2,0.4284805240000001
31,1.75,0.12848052400000004,0.2,0.4784805240000001
31,2.0,0.48156339100000006,0.0,0.48156339100000006
32,0.25,0.06618503830000001,0.7,0.2411850383
32,0.5,0.3135843930000001,0.0,0.3135843930000001
32,0.75,0.3135843930000001,0.0,0.3135843930000001
32,1.0,0.3135843930000001,0.0,0.3135843930000001
32,1.25,0.3135843930000001,0.0,0.3135843930000001
32,1.5,0.3135843930000001,0.0,0.3135843930000001
32,1.75,0.3135843930000001,0.0,0.3135843930000001
32,2.0,0.3135843930000001,0.0,0.3135843930000001
33,0.25,0.161229081,0.1,0.186229081
33,0.5,0.161229081,0.1,0.211229081
33,0.75,0.161229081,0.1,0.236229081
33,1.0,0.161229081,0.1,0.26122908100000003
33,1.25,0.275691584,0.0,0.275691584
33,1.5,0.275691584,0.0,0.275691584
33,1.75,0.275691584,0.0,0.275691584
33,2.0,0.275691584,0.0,0.275691584
34,0.25,0.024624390700000002,0.9,0.24962439070000003
34,0.5,0.30108552200000005,0.0,0.30108552200000005
34,0.75,0.30108552200000005,0.0,0.30108552200000005
34,1.0,0.30108552200000005,0.0,0.30108552200000005
34,1.25,0.30108552200000005,0.0,0.30108552200000005
34,1.5,0.30108552200000005,0.0,0.30108552200000005
34,1.75,0.30108552200000005,0.0,0.30108552200000005
34,2.0,0.30108552200000005,0.0,0.30108552200000005
35,0.25,0.030198316000000003,0.7,0.205198316
35,0.5,0.227325952,0.1,0.277325952
35,0.75,0.227325952,0.1,0.302325952
35,1.0,0.227325952,0.1,0.327325952
35,1.25,0.227325952,0.1,0.352325952
35,1.5,0.227325952,0.1,0.37732595199999996
35,1.75,0.37800241700000003,0.0,0.37800241700000003
35,2.0,0.37800241700000003,0.0,0.37800241700000003
36,0.25,0.055283731399999994,0.6,0.2052837314
36,0.5,0.1513441127,0.4,0.3513441127
36,0.75,0.31878079899999995,0.1,0.39378079899999996
36,1.0,0.31878079899999995,0.1,0.418780799
36,1.25,0.31878079899999995,0.1,0.44378079899999995
36,1.5,0.31878079899999995,0.1,0.46878079899999997
36,1.75,0.479857785,0.0,0.479857785
36,2.0,0.479857785,0.0,0.479857785
37,0.25,0.062066006900000005,0.4,0.1620660069
37,0.5,0.062066006900000005,0.4,0.2620660069
37,0.75,0.1293120456,0.3,0.3543120456
37,1.0,0.383244249,0.0,0.383244249
37,1.25,0.383244249,0.0,0.383244249
37,1.5,0.383244249,0.0,0.383244249
37,1.75,0.383244249,0.0,0.383244249
37,2.0,0.383244249,0.0,0.383244249
38,0.25,0.062066006900000005,0.4,0.1620660069
38,0.5,0.062066006900000005,0.4,0.2620660069
38,0.75,0.1293120456,0.3,0.3543120456
38,1.0,0.383244249,0.0,0.383244249
38,1.25,0.383244249,0.0,0.383244249
38,1.5,0.383244249,0.0,0.383244249
38,1.75,0.383244249,0.0,0.383244249
38,2.0,0.383244249,0.0,0.383244249
39,0.25,0.0694079921,0.3,0.1444079921
39,0.5,0.1200750344,0.1,0.1700750344
39,0.75,0.1200750344,0.1,0.1950750344
39,1.0,0.1200750344,0.1,0.22007503440000004
39,1.25,0.1200750344,0.1,0.24507503440000003
39,1.5,0.251829514,0.0,0.251829514
39,1.75,0.251829514,0.0,0.251829514
39,2.0,0.251829514,0.0,0.251829514
40,0.25,0.034728842999999995,0.8,0.234728843
40,0.5,0.341645869,0.0,0.341645869
40,0.75,0.341645869,0.0,0.341645869
40,1.0,0.341645869,0.0,0.341645869
40,1.25,0.341645869,0.0,0.341645869
40,1.5,0.341645869,0.0,0.341645869
40,1.75,0.341645869,0.0,0.341645869
40,2.0,0.341645869,0.0,0.341645869
41,0.25,0.033961062199999996,0.6,0.1839610622
41,0.5,0.22205753899999997,0.2,0.32205753899999995
41,0.75,0.275063253,0.1,0.35006325299999996
41,1.0,0.275063253,0.1,0.375063253
41,1.25,0.275063253,0.1,0.400063253
41,1.5,0.40391125299999997,0.0,0.40391125299999997
41,1.75,0.40391125299999997,0.0,0.40391125299999997
41,2.0,0.40391125299999997,0.0,0.40391125299999997
42,0.25,0.150175755,0.3,0.22517575499999998
42,0.5,0.29340551,0.0,0.29340551
42,0.75,0.29340551,0.0,0.29340551
42,1.0,0.29340551,0.0,0.29340551
42,1.25,0.29340551,0.0,0.29340551
42,1.5,0.29340551,0.0,0.29340551
42,1.75,0.29340551,0.0,0.29340551
42,2.0,0.29340551,0.0,0.29340551
43,0.25,0.024624390700000002,0.9,0.24962439070000003
43,0.5,0.30108552200000005,0.0,0.30108552200000005
43,0.75,0.30108552200000005,0.0,0.30108552200000005
43,1.0,0.30108552200000005,0.0,0.30108552200000005
43,1.25,0.30108552200000005,0.0,0.30108552200000005
43,1.5,0.30108552200000005,0.0,0.30108552200000005
43,1.75,0.30108552200000005,0.0,0.30108552200000005
43,2.0,0.30108552200000005,0.0,0.30108552200000005
44,0.25,0.12245510070000001,0.4,0.22245510070000002
44,0.5,0.21253698000000001,0.1,0.26253698000000003
44,0.75,0.21253698000000001,0.1,0.28753698
44,1.0,0.21253698000000001,0.1,0.31253698
44,1.25,0.21253698000000001,0.1,0.33753698
44,1.5,0.21253698000000001,0.1,0.36253698
44,1.75,0.372147429,0.0,0.372147429
44,2.0,0.372147429,0.0,0.372147429
45,0.25,0.161229081,0.1,0.186229081
45,0.5,0.161229081,0.1,0.211229081
45,0.75,0.161229081,0.1,0.236229081
45,1.0,0.161229081,0.1,0.26122908100000003
45,1.25,0.275691584,0.0,0.275691584
45,1.5,0.275691584,0.0,0.275691584
45,1.75,0.275691584,0.0,0.275691584
45,2.0,0.275691584,0.0,0.275691584
46,0.25,0.05781304220000001,0.4,0.1578130422
46,0.5,0.05781304220000001,0.4,0.2578130422
46,0.75,0.128392695,0.3,0.35339269500000003
46,1.0,0.390461635,0.0,0.390461635
46,1.25,0.390461635,0.0,0.390461635
46,1.5,0.390461635,0.0,0.390461635
46,1.75,0.390461635,0.0,0.390461635
46,2.0,0.390461635,0.0,0.390461635
47,0.25,0.0633120825,0.4,0.1633120825
47,0.5,0.131969144,0.2,0.23196914400000002
47,0.75,0.131969144,0.2,0.281969144
47,1.0,0.22146553600000002,0.1,0.321465536
47,1.25,0.22146553600000002,0.1,0.346465536
47,1.5,0.22146553600000002,0.1,0.371465536
47,1.75,0.382647187,0.0,0.382647187
47,2.0,0.382647187,0.0,0.382647187
48,0.25,0.12848052400000004,0.2,0.17848052400000003
48,0.5,0.12848052400000004,0.2,0.22848052400000002
48,0.75,0.12848052400000004,0.2,0.278480524
48,1.0,0.12848052400000004,0.2,0.32848052400000005
48,1.25,0.12848052400000004,0.2,0.37848052400000004
48,1.5,0.12848052400000004,0.2,0.4284805240000001
48,1.75,0.12848052400000004,0.2,0.4784805240000001
48,2.0,0.48156339100000006,0.0,0.48156339100000006
49,0.25,0.12993209860000002,0.3,0.2049320986
49,0.5,0.12993209860000002,0.3,0.2799320986
49,0.75,0.12993209860000002,0.3,0.3549320986
49,1.0,0.358460153,0.0,0.358460153
49,1.25,0.358460153,0.0,0.358460153
49,1.5,0.358460153,0.0,0.358460153
49,1.75,0.358460153,0.0,0.358460153
49,2.0,0.358460153,0.0,0.358460153
50,0.25,0.0443772636,0.7,0.21937726359999998
50,0.5,0.296620097,0.0,0.296620097
50,0.75,0.296620097,0.0,0.296620097
50,1.0,0.296620097,0.0,0.296620097
50,1.25,0.296620097,0.0,0.296620097
50,1.5,0.296620097,0.0,0.296620097
50,1.75,0.296620097,0.0,0.296620097
50,2.0,0.296620097,0.0,0.296620097
51,0.25,0.0443772636,0.7,0.21937726359999998
51,0.5,0.296620097,0.0,0.296620097
51,0.75,0.296620097,0.0,0.296620097
51,1.0,0.296620097,0.0,0.296620097
51,1.25,0.296620097,0.0,0.296620097
51,1.5,0.296620097,0.0,0.296620097
51,1.75,0.296620097,0.0,0.296620097
51,2.0,0.296620097,0.0,0.296620097
52,0.25,0.030198316000000003,0.7,0.205198316
52,0.5,0.227325952,0.1,0.277325952
52,0.75,0.227325952,0.1,0.302325952
52,1.0,0.227325952,0.1,0.327325952
52,1.25,0.227325952,0.1,0.352325952
52,1.5,0.227325952,0.1,0.37732595199999996
52,1.75,0.37800241700000003,0.0,0.37800241700000003
52,2.0,0.37800241700000003,0.0,0.37800241700000003
53,0.25,0.0,1.0,0.25
53,0.5,0.2745237340000001,0.2,0.37452373400000005
53,0.75,0.389258682,0.0,0.389258682
53,1.0,0.389258682,0.0,0.389258682
53,1.25,0.389258682,0.0,0.389258682
53,1.5,0.389258682,0.0,0.389258682
53,1.75,0.389258682,0.0,0.389258682
53,2.0,0.389258682,0.0,0.389258682
54,0.25,0.0443772636,0.7,0.21937726359999998
54,0.5,0.296620097,0.0,0.296620097
54,0.75,0.296620097,0.0,0.296620097
54,1.0,0.296620097,0.0,0.296620097
54,1.25,0.296620097,0.0,0.296620097
54,1.5,0.296620097,0.0,0.296620097
54,1.75,0.296620097,0.0,0.296620097
54,2.0,0.296620097,0.0,0.296620097
55,0.25,0.0,1.0,0.25
55,0.5,0.283286965,0.0,0.283286965
55,0.75,0.283286965,0.0,0.283286965
55,1.0,0.283286965,0.0,0.283286965
55,1.25,0.283286965,0.0,0.283286965
55,1.5,0.283286965,0.0,0.283286965
55,1.75,0.283286965,0.0,0.283286965
55,2.0,0.283286965,0.0,0.283286965
56,0.25,0.0,1.0,0.25
56,0.5,0.29554490499999997,0.0,0.29554490499999997
56,0.75,0.29554490499999997,0.0,0.29554490499999997
56,1.0,0.29554490499999997,0.0,0.29554490499999997
56,1.25,0.29554490499999997,0.0,0.29554490499999997
56,1.5,0.29554490499999997,0.0,0.29554490499999997
56,1.75,0.29554490499999997,0.0,0.29554490499999997
56,2.0,0.29554490499999997,0.0,0.29554490499999997
57,0.25,0.15017575499999997,0.3,0.22517575499999998
57,0.5,0.29340551000000004,0.0,0.29340551000000004
57,0.75,0.29340551000000004,0.0,0.29340551000000004
57,1.0,0.29340551000000004,0.0,0.29340551000000004
57,1.25,0.29340551000000004,0.0,0.29340551000000004
57,1.5,0.29340551000000004,0.0,0.29340551000000004
57,1.75,0.29340551000000004,0.0,0.29340551000000004
57,2.0,0.29340551000000004,0.0,0.29340551000000004
58,0.25,0.09630425000000001,0.5,0.22130425000000004
58,0.5,0.12205264949999999,0.4,0.32205264949999995
58,0.75,0.34456913299999997,0.0,0.34456913299999997
58,1.0,0.34456913299999997,0.0,0.34456913299999997
58,1.25,0.34456913299999997,0.0,0.34456913299999997
58,1.5,0.34456913299999997,0.0,0.34456913299999997
58,1.75,0.34456913299999997,0.0,0.34456913299999997
58,2.0,0.34456913299999997,0.0,0.34456913299999997
59,0.25,0.05781304220000001,0.4,0.1578130422
59,0.5,0.05781304220000001,0.4,0.2578130422
59,0.75,0.128392695,0.3,0.35339269500000003
59,1.0,0.390461635,0.0,0.390461635
59,1.25,0.390461635,0.0,0.390461635
59,1.5,0.390461635,0.0,0.390461635
59,1.75,0.390461635,0.0,0.390461635
59,2.0,0.390461635,0.0,0.390461635
60,0.25,0.0279208024,0.8,0.22792080239999998
60,0.5,0.22303630800000002,0.1,0.273036308
60,0.75,0.22303630800000002,0.1,0.298036308
60,1.0,0.22303630800000002,0.1,0.323036308
60,1.25,0.22303630800000002,0.1,0.348036308
60,1.5,0.22303630800000002,0.1,0.373036308
60,1.75,0.373885816,0.0,0.373885816
60,2.0,0.373885816,0.0,0.373885816
61,0.25,0.036044325599999996,0.6,0.1860443256
61,0.5,0.19220950200000003,0.2,0.29220950200000007
61,0.75,0.19220950200000003,0.2,0.34220950200000005
61,1.0,0.27659485699999997,0.1,0.376594857
61,1.25,0.27659485699999997,0.1,0.40159485699999997
61,1.5,0.414478235,0.0,0.414478235
61,1.75,0.414478235,0.0,0.414478235
61,2.0,0.414478235,0.0,0.414478235
62,0.25,0.1322857997,0.4,0.2322857997
62,0.5,0.24931318600000002,0.1,0.299313186
62,0.75,0.24931318600000002,0.1,0.32431318600000003
62,1.0,0.24931318600000002,0.1,0.349313186
62,1.25,0.363035726,0.0,0.363035726
62,1.5,0.363035726,0.0,0.363035726
62,1.75,0.363035726,0.0,0.363035726
62,2.0,0.363035726,0.0,0.363035726
63,0.25,0.0644952016,0.4,0.1644952016
63,0.5,0.13308569600000003,0.2,0.233085696
63,0.75,0.13308569600000003,0.2,0.283085696
63,1.0,0.13308569600000003,0.2,0.33308569600000004
63,1.25,0.13308569600000003,0.2,0.38308569600000003
63,1.5,0.13308569600000003,0.2,0.433085696
63,1.75,0.13308569600000003,0.2,0.483085696
63,2.0,0.506663135,0.0,0.506663135
64,0.25,0.0279208024,0.8,0.22792080239999998
64,0.5,0.22303630800000002,0.1,0.273036308
64,0.75,0.22303630800000002,0.1,0.298036308
64,1.0,0.22303630800000002,0.1,0.323036308
64,1.25,0.22303630800000002,0.1,0.348036308
64,1.5,0.22303630800000002,0.1,0.373036308
64,1.75,0.373885816,0.0,0.373885816
64,2.0,0.373885816,0.0,0.373885816
65,0.25,0.030198316000000003,0.7,0.205198316
65,0.5,0.227325952,0.1,0.277325952
65,0.75,0.227325952,0.1,0.302325952
65,1.0,0.227325952,0.1,0.327325952
65,1.25,0.227325952,0.1,0.352325952
65,1.5,0.227325952,0.1,0.37732595199999996
65,1.75,0.37800241700000003,0.0,0.37800241700000003
65,2.0,0.37800241700000003,0.0,0.37800241700000003
66,0.25,0.11880067420000003,0.2,0.16880067420000003
66,0.5,0.11880067420000003,0.2,0.21880067420000002
66,0.75,0.11880067420000003,0.2,0.26880067420000003
66,1.0,0.11880067420000003,0.2,0.3188006742
66,1.25,0.11880067420000003,0.2,0.3688006742
66,1.5,0.39399573400000004,0.0,0.39399573400000004
66,1.75,0.39399573400000004,0.0,0.39399573400000004
66,2.0,0.39399573400000004,0.0,0.39399573400000004
67,0.25,0.036044325599999996,0.6,0.1860443256
67,0.5,0.19220950200000003,0.2,0.29220950200000007
67,0.75,0.19220950200000003,0.2,0.34220950200000005
67,1.0,0.27659485699999997,0.1,0.376594857
67,1.25,0.27659485699999997,0.1,0.40159485699999997
67,1.5,0.414478235,0.0,0.414478235
67,1.75,0.414478235,0.0,0.414478235
67,2.0,0.414478235,0.0,0.414478235
68,0.25,0.06618503830000001,0.7,0.2411850383
68,0.5,0.3135843930000001,0.0,0.3135843930000001
68,0.75,0.3135843930000001,0.0,0.3135843930000001
68,1.0,0.3135843930000001,0.0,0.3135843930000001
68,1.25,0.3135843930000001,0.0,0.3135843930000001
68,1.5,0.3135843930000001,0.0,0.3135843930000001
68,1.75,0.3135843930000001,0.0,0.3135843930000001
68,2.0,0.3135843930000001,0.0,0.3135843930000001
69,0.25,0.024624390700000002,0.9,0.24962439070000003
69,0.5,0.30108552200000005,0.0,0.30108552200000005
69,0.75,0.30108552200000005,0.0,0.30108552200000005
69,1.0,0.30108552200000005,0.0,0.30108552200000005
69,1.25,0.30108552200000005,0.0,0.30108552200000005
69,1.5,0.30108552200000005,0.0,0.30108552200000005
69,1.75,0.30108552200000005,0.0,0.30108552200000005
69,2.0,0.30108552200000005,0.0,0.30108552200000005
70,0.25,0.0,1.0,0.25
70,0.5,0.283286965,0.0,0.283286965
70,0.75,0.283286965,0.0,0.283286965
70,1.0,0.283286965,0.0,0.283286965
70,1.25,0.283286965,0.0,0.283286965
70,1.5,0.283286965,0.0,0.283286965
