Iteration,obj,obj_bound,cost,loss,comp,time
1,0.5612904395940593,0.5332500849405941,0.2850528158316831,0.16831683168316847,5.0,10.81895749992691
2,0.5864881075643564,0.5332500849405941,0.295101968950495,0.14851485148514842,6.0,11.847121699946001
3,0.6075168970792079,0.5332500849405941,0.2824178871782178,0.15346534653465338,7.0,13.044194899965078
4,0.6092952619752475,0.5332500849405941,0.2767705095,0.1633663366336633,7.0,13.593763200100511
5,0.634539555039604,0.5332500849405941,0.2794405451386138,0.15346534653465338,8.0,13.962765800068155
6,0.6092952619752475,0.5332500849405941,0.2767705095,0.1633663366336633,7.0,14.34320480003953
7,0.6379145483118811,0.5332500849405941,0.27910266712376236,0.15841584158415833,8.0,15.31231929990463
8,0.6579442276683167,0.5332500849405941,0.30254818806435635,0.11386138613861374,9.0,23.39257950009778
9,0.6331598843514851,0.5332500849405941,0.30033810217326723,0.12376237623762365,8.0,25.173427700065076
10,0.6306033203217821,0.5332500849405941,0.2940686668564356,0.1287128712871286,8.0,34.10853870003484
11,0.6296789841831683,0.5332500849405941,0.29314433071782175,0.1287128712871286,8.0,35.68338289996609
12,0.6584737808811881,0.5332500849405941,0.29193912741584155,0.1287128712871286,9.0,36.386138499947265
13,0.6810587581089108,0.5332500849405941,0.28452410464356437,0.12871287128712838,10.0,37.36527689988725
14,0.7080148055346533,0.5332500849405941,0.28519302335643565,0.12376237623762343,11.0,46.67748499987647
15,0.6792200088366336,0.5332500849405941,0.2863982266584158,0.12376237623762365,10.0,47.824575799982995
16,0.7086526608663366,0.5332500849405941,0.28583087868811874,0.12376237623762365,11.0,48.77379660005681
17,0.7365512818415841,0.5332500849405941,0.28372949966336636,0.12376237623762365,12.0,49.4345509998966
18,0.7130669903564356,0.5332500849405941,0.2865323368910891,0.1287128712871286,11.0,50.60116670001298
19,0.6846195114752475,0.5332500849405941,0.2955106005841584,0.1188118811881187,10.0,52.57832659990527
20,0.6074998247524751,0.5332500849405941,0.28982655742574254,0.14356435643564347,7.0,64.56570910010487
21,0.6074998247524751,0.5332500849405941,0.28982655742574254,0.14356435643564347,7.0,65.081197099993
22,0.5791248032178217,0.5332500849405941,0.291451535891089,0.14356435643564347,6.0,66.64050629991107
23,0.6075373547524752,0.5332500849405941,0.28986408742574254,0.14356435643564347,7.0,67.38562799990177
24,0.6369307701732672,0.5332500849405941,0.2892575028465347,0.14356435643564347,8.0,68.16312290006317
25,0.6648861729950495,0.5332500849405941,0.28721290566831686,0.14356435643564347,9.0,77.18104709987529
26,0.6912060207673266,0.5332500849405941,0.2872456247277228,0.13861386138613851,10.0,77.63718409999274
27,0.6868413307425741,0.5332500849405941,0.2903066772772277,0.1287128712871286,10.0,78.01542060007341
28,0.7166708094207919,0.5332500849405941,0.2901361559554455,0.1287128712871286,11.0,78.38765239994973
29,0.6857952604603959,0.5332500849405941,0.28926060699504946,0.1287128712871286,10.0,80.36215119995177
30,0.711554635361386,0.5332500849405941,0.29244572447029693,0.1188118811881187,11.0,81.88565309997648
31,0.74106280390099,0.5332500849405941,0.29195389300990093,0.1188118811881187,12.0,82.2245209000539
32,0.7120100822673266,0.5332500849405941,0.2929011713762376,0.1188118811881187,11.0,83.48672210006043
33,0.6825019137277226,0.5332500849405941,0.2933930028366336,0.1188118811881187,10.0,83.74990410008468
34,0.7115812768465346,0.5332500849405941,0.2924723659554455,0.1188118811881187,11.0,85.30104389996268
35,0.71403537650198,0.5332500849405941,0.29492646561089103,0.1188118811881187,11.0,93.61250620009378
36,0.6861216762544554,0.5332500849405941,0.29701276536336635,0.1188118811881187,10.0,95.44802040001377
37,0.6566649629376238,0.5332500849405941,0.2938431807594059,0.12376237623762365,9.0,97.07825749996118
38,0.6827086902148514,0.5332500849405941,0.29359977932376236,0.1188118811881187,10.0,98.62166230008006
39,0.7114177838435642,0.5332500849405941,0.2960217442396039,0.11386138613861374,11.0,98.91711509996094
40,0.7122168587544554,0.5332500849405941,0.29310794786336636,0.1188118811881187,11.0,99.27817569999024
41,0.7407139834673268,0.5332500849405941,0.2953179438633664,0.11386138613861374,12.0,99.65507719991729
42,0.7645859635663367,0.5332500849405941,0.2817641813881188,0.12376237623762365,13.0,107.73786549991928
43,0.7358917608683169,0.5332500849405941,0.2793571074029703,0.1287128712871286,12.0,108.16804139991291
44,0.7328337971851484,0.5332500849405941,0.2800120150069307,0.12376237623762365,12.0,108.57463070005178
45,0.7320609266504949,0.5332500849405941,0.2755262731851485,0.1287128712871286,12.0,109.09751980006695
46,0.7596034224475248,0.5332500849405941,0.2730687689821782,0.1287128712871286,13.0,111.53084719995968
47,0.7308115046059405,0.5332500849405941,0.274276851140594,0.1287128712871286,12.0,112.04405099991709
48,0.7047677773287129,0.5332500849405941,0.27452025257623763,0.13366336633663356,11.0,113.77422429993749
49,0.6771103867792079,0.5332500849405941,0.2545856343039604,0.1633663366336633,10.0,120.50030600000173
50,0.6812726409376237,0.5332500849405941,0.2698865023237624,0.14851485148514842,10.0,128.24148699990474
51,0.6770238543534652,0.5332500849405941,0.2842020721752475,0.12376237623762365,10.0,136.32936710002832
52,0.7069191624029703,0.5332500849405941,0.28409738022475245,0.12376237623762365,11.0,136.558773299912
53,0.7105596899178217,0.5332500849405941,0.2877379077396039,0.12376237623762365,11.0,137.8352794998791
54,0.6809849908910891,0.5332500849405941,0.2881632087128712,0.12376237623762365,10.0,137.9689791998826
55,0.7048353998019802,0.5332500849405941,0.29686510277227723,0.10396039603960383,11.0,143.51286110002548
56,0.7024755301683168,0.5332500849405941,0.29079236185148516,0.10891089108910867,11.0,146.12822229997255
57,0.6533773517772278,0.5332500849405941,0.2868426983118812,0.12871287128712872,9.0,148.4407045999542
58,0.6793377881138614,0.5332500849405941,0.2865160059356436,0.12376237623762376,10.0,150.61290289997123
59,0.6469604454257427,0.5332500849405941,0.28785153453465345,0.1188118811881187,9.0,153.76846110005863
60,0.6520723364158416,0.5332500849405941,0.28553768295049503,0.1287128712871286,9.0,160.07009449996985
61,0.6259153791534654,0.5332500849405941,0.28938072568811873,0.1287128712871286,8.0,165.84845809987746
62,0.6532279082128714,0.5332500849405941,0.2904061260346534,0.12376237623762365,9.0,166.30265469988808
63,0.6753644992524752,0.5332500849405941,0.28625558836138615,0.1188118811881187,10.0,168.07281480007805
64,0.6532279082128714,0.5332500849405941,0.2904061260346534,0.12376237623762365,9.0,169.95007389993407
65,0.625003186881188,0.5332500849405941,0.29589427599009893,0.1188118811881187,8.0,171.85198080004193
66,0.6555098573762377,0.5332500849405941,0.2964009464851485,0.1188118811881187,9.0,173.4968095999211
67,0.6295008273267326,0.5332500849405941,0.29667904514851484,0.12376237623762365,8.0,180.76513849990442
68,0.6576379182178218,0.5332500849405941,0.2985290073267327,0.1188118811881187,9.0,181.31713120010681
69,0.6057679602722773,0.5332500849405941,0.3103719206683169,0.11386138613861374,7.0,189.7746427000966
70,0.6256632377970297,0.5332500849405941,0.31511868334158416,0.09405940594059392,8.0,192.48528670007363
71,0.6519978908019801,0.5332500849405941,0.31145333634653466,0.09405940594059392,9.0,193.59029849991202
72,0.6530881994752475,0.5332500849405941,0.26798918957425744,0.15346534653465338,9.0,197.97429160005413
73,0.62370289340099,0.5332500849405941,0.2723167547871287,0.14851485148514854,8.0,199.78616930008866
74,0.6520103934455446,0.5332500849405941,0.26691138354455446,0.1534653465346535,9.0,200.60938669997267
75,0.6527037117673267,0.5332500849405941,0.27131757315346533,0.14851485148514842,9.0,202.40807159990072
76,0.6246568169653465,0.5332500849405941,0.26955780706435645,0.15346534653465338,8.0,203.26520880009048
77,0.6281870965693068,0.5332500849405941,0.2768009579554455,0.14851485148514854,8.0,204.7828480999451
78,0.6294333872029703,0.5332500849405941,0.2817601198762376,0.14356435643564358,8.0,212.95440110005438
79,0.6502030841831683,0.5332500849405941,0.27252981685643557,0.14356435643564347,9.0,217.40597179997712
80,0.6303078066584158,0.5332500849405941,0.26778305418316833,0.1633663366336633,8.0,220.4923658000771
81,0.6309149871534654,0.5332500849405941,0.26096449210396044,0.1732673267326732,8.0,222.34633419988677
82,0.6588583873019802,0.5332500849405941,0.2589078922524753,0.1732673267326732,9.0,223.9397479998879
83,0.6848275246287128,0.5332500849405941,0.26601564344059403,0.15841584158415833,10.0,226.65196739998646
84,0.7085426596287129,0.5332500849405941,0.285720877450495,0.12376237623762376,11.0,228.30226329993457
85,0.732706096509901,0.5332500849405941,0.2873100569059406,0.11386138613861385,12.0,229.54220280004665
86,0.7062599328960395,0.5332500849405941,0.2908638932920792,0.11386138613861385,11.0,230.70225140010007
87,0.733404018559406,0.5332500849405941,0.2880079789554455,0.11386138613861385,12.0,231.7376492000185
88,0.7071435707376237,0.5332500849405941,0.2880346598465346,0.1188118811881188,11.0,237.8947385000065
89,0.679874520539604,0.5332500849405941,0.2796269957871287,0.13366336633663367,10.0,240.74830939993262
90,0.6505278898465346,0.5332500849405941,0.2802803650940594,0.13366336633663378,9.0,242.91010440001264
91,0.62455378740099,0.5332500849405941,0.2768805200742574,0.1435643564356437,8.0,244.63773469999433
92,0.62455378740099,0.5332500849405941,0.2768805200742574,0.1435643564356437,8.0,253.89560270006768
93,0.6505570752227723,0.5332500849405941,0.28030955047029704,0.13366336633663378,9.0,254.86892449995503
94,0.5996991422277227,0.5332500849405941,0.25974864717821783,0.1732673267326732,7.0,259.1859708998818
95,0.5736958544059405,0.5332500849405941,0.25631961678217824,0.1831683168316831,6.0,260.3424879000522
96,0.5555933038118812,0.5332500849405941,0.2682170661881188,0.1831683168316831,5.0,267.8246987001039
97,0.5352038797376237,0.5332500849405941,0.2926791272623762,0.1633663366336634,4.0,279.48363750008866
98,0.5680161804326733,0.5332500849405941,0.2954914279574258,0.1633663366336634,5.0,292.9055474998895
99,0.5919815724128713,0.5332500849405941,0.2746053347891089,0.1831683168316831,6.0,307.1668497000355
100,0.531923448910891,0.531923448910891,0.27454721128712867,0.1831683168316831,4.0,322.56406880007125
101,0.5026694689158415,0.5026694689158415,0.27529323129207917,0.1831683168316831,3.0,323.61708389990963
102,0.5086714978712872,0.5026694689158415,0.2924338741089109,0.16831683168316836,3.0,334.73407649993896
103,0.5086714978712872,0.5026694689158415,0.2924338741089109,0.16831683168316836,3.0,345.8063644999638
104,0.5321722328267326,0.5026694689158415,0.28593460906435647,0.16831683168316824,4.0,346.3144795000553
105,0.5599631022722773,0.5026694689158415,0.28372547850990104,0.16831683168316824,5.0,346.69545149989426
106,0.5359642015643564,0.5026694689158415,0.2860137065148515,0.1732673267326732,4.0,347.4047439000569
107,0.5519785491881188,0.5026694689158415,0.25346369770297034,0.19801980198019797,5.0,355.43235770007595
108,0.5777569911683167,0.5026694689158415,0.2603807535445545,0.1831683168316831,6.0,360.5316451000981
109,0.6061542531485148,0.5026694689158415,0.2587780155247525,0.1831683168316831,7.0,363.89773899991997
110,0.6097219372574256,0.5026694689158415,0.25120708577227724,0.19801980198019797,7.0,367.2475024999585
111,0.6365896269554454,0.5026694689158415,0.24807477547029702,0.19801980198019797,8.0,368.0243190000765
112,0.6048844584455445,0.5026694689158415,0.25750822082178215,0.1831683168316831,7.0,377.3213237999007
113,0.6320713099950495,0.5026694689158415,0.2584079436584158,0.17821782178217815,8.0,377.65377669990994
114,0.6604728643762376,0.5026694689158415,0.2568094980396039,0.17821782178217815,9.0,385.7223237999715
115,0.6815355345742573,0.5026694689158415,0.28128800982178215,0.13366336633663356,10.0,391.35408649989404
116,0.6591221639801981,0.5026694689158415,0.2888746392277228,0.13366336633663356,9.0,392.05386149999686
117,0.6887112725267326,0.5026694689158415,0.28846374777425743,0.13366336633663356,10.0,392.3930476999376
118,0.6676486023287129,0.5026694689158415,0.2639852359920792,0.17821782178217815,9.0,400.4397209000308
119,0.6404861644079207,0.5026694689158415,0.25568418420990097,0.19306930693069302,8.0,402.8861086999532
120,0.6694087053881188,0.5026694689158415,0.2583195964772277,0.18811881188118806,9.0,403.1040433999151
121,0.6701200368831683,0.5026694689158415,0.2701695418336633,0.1732673267326732,9.0,406.87501489999704
122,0.6970604023089109,0.5026694689158415,0.27082277854653464,0.16831683168316824,10.0,407.0867411000654
123,0.6970604023089109,0.5026694689158415,0.27082277854653464,0.16831683168316824,10.0,407.291767799994
124,0.7267201095861386,0.5026694689158415,0.25563100067524747,0.18811881188118806,11.0,415.4847389999777
125,0.7435948208732673,0.5026694689158415,0.2573571971108911,0.16831683168316813,12.0,421.5200465999078
