Iteration,obj,obj_bound,cost,loss,comp,time
1,0.9519601697992613,0.9059601698594886,0.04485789707198864,0.6761363636363636,8.0,0.19766689999960363
2,0.9059601698594886,0.9059601698594886,0.04459653349585228,0.6818181818181819,7.0,0.32648560000234284
3,0.9473228155924432,0.9059601698594886,0.044481906501534094,0.6704545454545454,8.0,0.6703569000019343
4,0.9579356128935795,0.9059601698594886,0.04231061289357954,0.6875,8.0,1.5814427000004798
5,0.9633045246549431,0.9059601698594886,0.039156797382215905,0.6988636363636365,8.0,1.9849940000021888
6,0.9384408718884658,0.9059601698594886,0.06429314461573865,0.6988636363636365,7.0,2.442066999999952
7,0.8917093143941477,0.8917093143941477,0.06756158712142048,0.6988636363636365,6.0,2.744968400002108
8,0.9124482388051136,0.8917093143941477,0.05847096607784093,0.7386363636363636,6.0,4.758112200001051
9,0.9556819871119318,0.8917093143941477,0.06448880529375002,0.7215909090909092,7.0,5.134841499999311
10,0.9566139808676135,0.8917093143941477,0.0611594354130682,0.7272727272727273,7.0,5.488665900000342
11,0.9234837856022102,0.8917093143941477,0.06638151287493751,0.6761363636363636,7.0,6.8920646000005945
12,0.7275939992045455,0.7275939992045455,0.15174172647727274,0.30113636363636376,7.0,9.408415300000343
13,0.886636549646591,0.7275939992045455,0.10936382237386365,0.6363636363636365,6.0,10.294286600001215
14,0.9035171674818183,0.7275939992045455,0.0975512583909091,0.6079545454545454,7.0,11.809983700000885
15,0.886636549646591,0.7275939992045455,0.10936382237386365,0.6363636363636365,6.0,13.150191799999448
16,0.9035496678170456,0.7275939992045455,0.11036784963522729,0.5909090909090909,7.0,14.279873999999836
17,0.7568967374147728,0.7275939992045455,0.1523512828693182,0.2727272727272728,8.0,15.677185500000633
18,0.933283348252841,0.7275939992045455,0.11140834825284092,0.5625,8.0,16.703386799999862
19,0.9491040222522727,0.7275939992045455,0.09313811316136363,0.6079545454545454,8.0,18.1188015000007
20,0.9280326523204545,0.7275939992045455,0.092237197775,0.6477272727272727,7.0,19.181109100001777
21,0.9196241925551136,0.7275939992045455,0.09235146528238636,0.6363636363636364,7.0,20.180498000001535
22,0.9431870071992614,0.7275939992045455,0.06903927992653411,0.6988636363636364,7.0,22.492427200002567
23,0.9374542503481249,0.7275939992045455,0.06756788671176137,0.6931818181818181,7.0,22.888457799999742
24,0.9863799891550569,0.7275939992045455,0.0664936255186932,0.6931818181818181,8.0,24.275542499999574
