Iteration,obj,obj_bound,cost,loss,comp,time
1,0.7516533612673268,0.729798366960396,0.3051187078019802,0.12871287128712872,7.0,3.4234026999911293
2,0.7116040059108912,0.7116040059108912,0.31506935244554457,0.12871287128712883,6.0,3.711450500006322
3,0.759498579049505,0.7116040059108912,0.3129639255841584,0.1287128712871286,7.0,4.8950624000281096
4,0.7727691615346535,0.7116040059108912,0.3188087654950495,0.13861386138613851,7.0,5.425516900024377
5,0.7702847846039604,0.7116040059108912,0.26434419054455444,0.20792079207920788,7.0,11.892036799981724
6,0.7211604733168318,0.7116040059108912,0.26521987925742574,0.20792079207920788,6.0,12.14791180001339
7,0.6732659001782179,0.6732659001782179,0.2673253061188119,0.20792079207920788,5.0,13.173896200023592
8,0.7177006348316832,0.6732659001782179,0.29146301106930694,0.16831683168316824,6.0,15.12490950000938
9,0.6703376204752475,0.6703376204752475,0.3015257392871287,0.15841584158415833,5.0,21.011821100022644
10,0.6968989379009901,0.6703376204752475,0.3503642844356436,0.1287128712871286,5.0,31.32925960002467
11,0.690366834039604,0.6703376204752475,0.34383218057425746,0.1287128712871286,5.0,33.227063700032886
12,0.7035624148316831,0.6703376204752475,0.3570277613663366,0.1287128712871286,5.0,34.33420500002103
13,0.7429735921584159,0.6703376204752475,0.36129042384158416,0.1089108910891089,6.0,40.849043300026096
14,0.6968736865445544,0.6703376204752475,0.36519051822772275,0.10891089108910901,5.0,49.938811799976975
15,0.7315300884257426,0.6703376204752475,0.3127182072376238,0.15841584158415856,6.0,52.976922300003935
16,0.7739771003069307,0.6703376204752475,0.32001670426732676,0.13861386138613874,7.0,54.06494549999479
17,0.7710690913960396,0.6703376204752475,0.3096829527821782,0.14851485148514842,7.0,61.58789239998441
18,0.7778760256534654,0.6703376204752475,0.316489887039604,0.14851485148514842,7.0,62.18223229999421
19,0.7630562565445544,0.6703376204752475,0.32394734565346534,0.1188118811881187,7.0,67.90332669997588
20,0.7151284288217823,0.6703376204752475,0.33344526050495055,0.1089108910891089,6.0,73.32341900002211
21,0.6958028185346535,0.6703376204752475,0.2769909373465347,0.15841584158415845,6.0,75.64591979997931
22,0.6505185994554455,0.6505185994554455,0.2668552331188119,0.17821782178217815,5.0,76.7423072999809
23,0.6938605084653465,0.6505185994554455,0.2899001124257426,0.13861386138613863,6.0,78.53306169999996
24,0.7438605084653465,0.6505185994554455,0.2899001124257426,0.13861386138613851,7.0,79.5892663000268
25,0.7919765786336634,0.6505185994554455,0.3028676677425743,0.1188118811881187,8.0,80.31745780003257
26,0.8363895039108911,0.6505185994554455,0.30470633559405946,0.10891089108910879,9.0,81.32495650002966
27,0.8829095202475248,0.6505185994554455,0.30122635193069314,0.10891089108910879,10.0,81.96891290001804
28,0.8881631481287129,0.6505185994554455,0.2247968114950495,0.21782178217821757,10.0,88.93147519999184
29,0.9379745579108911,0.6505185994554455,0.22460822127722768,0.21782178217821757,11.0,89.53533869999228
