Iteration,obj,obj_bound,cost,loss,comp,time
1,0.6116533612673267,0.6097983669603959,0.3051187078019802,0.12871287128712872,7.0,4.655977399961557
2,0.5916040059108911,0.5916040059108911,0.31506935244554457,0.12871287128712883,6.0,5.058246099972166
3,0.619498579049505,0.5916040059108911,0.3129639255841584,0.1287128712871286,7.0,6.5758677999838255
4,0.6327691615346535,0.5916040059108911,0.3188087654950495,0.13861386138613851,7.0,7.271447399980389
5,0.6302847846039604,0.5916040059108911,0.26434419054455444,0.20792079207920788,7.0,16.111497099976987
6,0.6011604733168316,0.5916040059108911,0.26521987925742574,0.20792079207920788,6.0,16.407121800002642
7,0.6257227695544554,0.5916040059108911,0.27463366064356437,0.18811881188118806,7.0,19.448295799957123
8,0.6456721266831684,0.5916040059108911,0.3091374732178218,0.1287128712871286,8.0,22.591861099994276
9,0.6272091266732673,0.5916040059108911,0.3503774435049505,0.08910891089108908,7.0,32.53056879999349
10,0.6476507967722773,0.5916040059108911,0.34081911360396044,0.08910891089108908,8.0,35.06324429996312
11,0.6197562236336633,0.5916040059108911,0.3429245404653466,0.08910891089108908,7.0,36.69118659995729
12,0.6212422222277229,0.5916040059108911,0.32955905391089113,0.1089108910891089,7.0,39.78890429995954
13,0.6486082902475248,0.5916040059108911,0.31207363678217825,0.1287128712871286,8.0,42.76411799999187
14,0.6661563808811881,0.5916040059108911,0.31447321256435645,0.10891089108910879,9.0,43.04660239996156
15,0.692522603950495,0.5916040059108911,0.30341369305940596,0.1188118811881187,10.0,44.67649759998312
16,0.714280368009901,0.5916040059108911,0.31002294226732674,0.09900990099009888,11.0,47.47821299999487
17,0.6446380121782178,0.5916040059108911,0.337806329009901,0.08910891089108908,8.0,67.48618999996688
18,0.6441959115841585,0.5916040059108911,0.3002355155445545,0.13861386138613863,8.0,78.41276209999342
19,0.6352350683168316,0.5916040059108911,0.2989974445544554,0.16831683168316824,7.0,92.24093009997159
20,0.6558420957425743,0.5916040059108911,0.3118816997029703,0.13861386138613851,8.0,97.53760569996666
21,0.6613847774257426,0.5916040059108911,0.28772141108910887,0.17821782178217815,8.0,105.7741150999791
22,0.6387043895841584,0.5916040059108911,0.2876152806732673,0.18811881188118806,7.0,106.74330469995039
23,0.6666048272079208,0.5916040059108911,0.2855157182970297,0.18811881188118806,8.0,114.89806019997923
