cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,time,n_actions
0.447905159654085,0.2863636363636364,0.7342687960177214,0.45920082399083273,0.29310344827586204,0.7523042722666948,3332.3294903999777,4
0.4798165180078207,0.11467889908256881,0.5944954170903896,0.49942959196473774,0.12698412698412698,0.6264137189488648,4336.33629419998,5
0.5437277743363617,0.10648148148148148,0.6502092558178432,0.5696829096481674,0.1111111111111111,0.6807940207592784,4019.8984555000206,5
0.47703259102978246,0.14479638009049775,0.6218289711202802,0.44990059825684386,0.1896551724137931,0.639555770670637,4347.619765400013,4
0.42183487860830116,0.17050691244239632,0.5923417910506975,0.41499918043140577,0.18518518518518517,0.6001843656165909,2920.4503514999524,8
