cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,time,n_actions
0.0,1.0,1.0,0.0,1.0,1.0,10.219689699999435,2
0.0,1.0,1.0,0.0,1.0,1.0,12.480771700000332,2
0.06377518266272167,0.9948717948717949,1.0586469775345166,0.07069229091265523,0.975609756097561,1.0463020470102162,22.734221399998205,2
0.0,1.0,1.0,0.0,1.0,1.0,16.076239300000452,2
0.0,1.0,1.0,0.0,1.0,1.0,14.245793699999922,2
