cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,time,n_actions
0.0,1.0,1.0,0.0,1.0,1.0,9.746729900012724,2
0.0,1.0,1.0,0.0,1.0,1.0,16.386753800034057,2
0.0,1.0,1.0,0.0,1.0,1.0,10.761093600012828,2
0.0,1.0,1.0,0.0,1.0,1.0,17.136595999996644,2
0.0,1.0,1.0,0.0,1.0,1.0,10.096351200016215,2
