cost_train,loss_train,obj_train,cost_test,loss_test,obj_test,time,n_actions,uncover_train,conflict_train,uncover_test,conflict_test
0.5849166704492383,0.08636363636363636,0.6712803068128748,0.5549348879461203,0.1206896551724138,0.6756245431185341,12.8386593000032,4,0.7636363636363637,0.3269230769230769,0.7758620689655172,0.15384615384615385
0.6070733674364035,0.05963302752293578,0.6667063949593393,0.6671317765666361,0.031746031746031744,0.6988778083126679,11.824861800007056,4,0.46788990825688076,0.0,0.38095238095238093,0.0
0.5647858271143081,0.1527777777777778,0.7175636048920859,0.6248512373005994,0.08888888888888889,0.7137401261894883,11.553713399975095,4,0.6805555555555556,0.2028985507246377,0.7777777777777778,0.1
0.5824573019050873,0.049773755656108594,0.6322310575611959,0.6280822950946304,0.06896551724137931,0.6970478123360098,7.1852413000306115,4,0.4751131221719457,0.0,0.3793103448275862,0.0
0.5928510083917907,0.10138248847926268,0.6942334968710534,0.6361821494868538,0.07407407407407407,0.7102562235609279,10.492914900009055,4,0.5622119815668203,0.021052631578947368,0.48148148148148145,0.10714285714285714
