Iteration,obj,obj_bound,cost,loss,comp,time
1,0.7907800123394495,0.7907800123394495,0.5039910215137615,0.14678899082568808,7.0,9.454176699975505
2,0.8163791461009174,0.7907800123394495,0.5050029993119266,0.1513761467889907,8.0,12.985415500006638
3,0.777390198027523,0.777390198027523,0.47683973931192664,0.16055045871559637,7.0,20.0614179999684
4,0.7846069231651376,0.777390198027523,0.622038115825688,0.08256880733944949,4.0,42.24129470001208
5,0.8034462089449541,0.777390198027523,0.6208774016055046,0.08256880733944949,5.0,43.701227499987
6,0.8162440628899083,0.777390198027523,0.6228495674770642,0.07339449541284404,6.0,62.19841810001526
7,0.8881972539449542,0.777390198027523,0.43333486862385323,0.3348623853211009,6.0,79.74807629996212
8,0.8288431853669725,0.777390198027523,0.6016872220642202,0.08715596330275222,7.0,84.82702239998616
9,0.9594026623394495,0.777390198027523,0.4019714696788991,0.4174311926605503,7.0,96.91308949998347
10,0.9687946086238531,0.777390198027523,0.4005377278899082,0.40825688073394484,8.0,99.76146969996626
11,0.8480053466972477,0.777390198027523,0.5900236953211009,0.07798165137614665,9.0,106.15601889998652
12,0.8759854736422019,0.777390198027523,0.542957950706422,0.1330275229357798,10.0,108.77265529998112
13,0.8846184447247706,0.777390198027523,0.5958111052752294,0.0688073394495412,11.0,109.79717209999217
14,0.8983206068348623,0.777390198027523,0.5682288637155963,0.11009174311926606,11.0,112.65287709998665
15,0.8911241674311926,0.777390198027523,0.5793810481651376,0.09174311926605494,11.0,117.90243069996359
16,0.876087256146789,0.777390198027523,0.5751698249541284,0.10091743119266072,10.0,134.03376570000546
17,0.9354413247247706,0.777390198027523,0.40681747151376146,0.3486238532110092,9.0,136.46306480001658
18,0.8437092026605504,0.777390198027523,0.44352571642201827,0.22018348623853212,9.0,153.6232778999838
19,0.8490898258715596,0.777390198027523,0.49771367908256875,0.1513761467889907,10.0,155.8536887000082
20,0.8660222063761468,0.777390198027523,0.512994683440367,0.1330275229357798,11.0,156.75385639996966
21,0.8619915217889909,0.777390198027523,0.4997896869266055,0.14220183486238525,11.0,171.0734339999617
22,0.8722548737614679,0.777390198027523,0.5175759746788992,0.11467889908256867,12.0,171.67510529997526
23,0.8686547143119268,0.777390198027523,0.5231501271559633,0.10550458715596323,12.0,173.22088739997707
24,0.8938503645412845,0.777390198027523,0.5329329333486239,0.10091743119266061,13.0,175.1539335999987
25,0.9138478124770644,0.777390198027523,0.5329303812844037,0.10091743119266061,14.0,177.12141209997935
